Sample Observation Choice Path Beta1 Beta2 Beta3 Beta4 IsObservedPath Probability
4 166 3 975-1008-3956-3954-1283-1707-6742-4685-5085-6873-6874-1128-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 166 4 975-1008-3956-3954-1283-1707-6742-4685-5085-6873-6874-1128-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 166 5 975-1008-3956-3954-1283-1707-6742-4685-5085-6873-6874-1128-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 167 1 4041-4074-4076-4078-3620-3618-7263-3616-4084-4087-2637-2638-2639-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.316231e-01
4 167 2 4041-4074-4076-4078-3620-3618-7263-3616-4084-4087-2637-2638-2639-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.316231e-01
4 167 3 4041-4074-4076-4078-3620-1778-1776-1791-1789-1787-1785-1783-1781-1779-3664-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.683769e-01
4 167 4 4041-4074-4076-4078-3620-1778-1776-1791-1789-1787-1785-1783-1781-1779-3664-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.683769e-01
4 167 5 4041-4074-4076-4078-3620-3618-7263-3616-4084-4087-2637-2638-2639-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.316231e-01
4 168 1 5882-5880-5774-5776-6716-2634-2635-2643-6467-5772-4085-2640-4086-4083-3615-7262-3617-3619-3621-3623-7128-4052-4054-4056-4058-4060-7606 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.944087e-01
4 168 2 5882-5880-5774-5776-6716-2634-2635-2643-6467-5772-4085-2640-4086-4083-3615-7262-3617-3619-4077-4075-4073-4071-4069-4067-4413-4065-4063-4061-7606 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.876535e-02
4 168 3 5882-5880-5774-4664-5771-4198-2340-2342-7073-5936-7132-4154-5939-2323-2321-7209-2319-7271-2317-3626-4052-4054-4056-4058-4060-7606 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.532654e-01
4 168 4 5882-5880-5774-4664-5771-4198-2340-2342-7073-5936-7132-4154-5939-2323-2321-7209-2319-7271-2317-3626-4052-4054-4056-4058-4060-7606 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.532654e-01
4 168 5 5882-5880-5774-5776-6716-2634-2635-2643-6467-5772-4085-2640-4086-4083-3615-7262-3617-3619-3621-5871-5869-4050-4052-4080-4058-4060-7606 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.356060e-02
4 169 1 5882-5880-5774-5776-6716-2634-2645-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.481200e-01
4 169 2 5882-5880-5774-5776-6716-2634-2635-2643-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.518800e-01
4 169 3 5882-5880-5774-5776-6716-2634-2645-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.481200e-01
4 169 4 5882-5880-5774-5776-6716-2634-2635-2643-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.518800e-01
4 169 5 5882-5880-5774-5776-6716-2634-2645-2642-6467-6466-2749-6465-6747-6464-6463-5067-579-6811-852-850-848-3024-3022-7189-7187-846-844-842-840-838-1983-2001-2003-4120-7610 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.481200e-01
4 170 1 5682-3092-1571-3700-3702-3704-3706-3708-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.928875e-01
4 170 2 5682-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.008377e-01
4 170 3 5682-3092-1571-3700-3702-3704-3706-3708-3710-3052-134-3710-3712-2147-6795-2149-7288-7185-7183-6797-2151-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4865-4897-4899-4895-7174-7176-4882-4883-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.151991e-04
4 170 4 5682-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4880-4867-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.056597e-01
4 170 5 5682-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-5112-596-6221-4857-4859-4861-6887-4863-4880-4867-4897-4899-4895-7174-7176-4901-4903-4905-4907-6889-6845-4911-7650 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.056597e-01
4 171 1 1466-2324-7130-4708-2326-7258-5895-7252-5897-5899-5909-4207-4203-7623 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.593459e-01
4 171 2 1466-2324-7130-4708-2326-7258-5895-7252-944-4209-4207-4203-7623 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.422745e-01
4 171 3 1466-2324-7130-4708-2326-7258-5895-7252-944-4209-4207-4203-7623 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.422745e-01
4 171 4 1466-1117-2344-5905-7109-5907-5983-5899-5901-5744-4214-4211-4203-7623 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.837960e-02
4 171 5 1466-2324-7130-4708-2326-7258-5895-7252-944-4209-4207-4203-7623 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.422745e-01
4 172 1 7051-7049-7047-7045-7043-7040-1226-7397 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.495052e-01
4 172 2 7051-7049-7047-7045-7043-7040-1226-7397 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.495052e-01
4 172 3 7051-7049-7047-7045-7043-7040-1226-7397 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.495052e-01
4 172 4 7051-7049-7047-7045-7043-7040-1226-7397 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.495052e-01
4 172 5 7051-7049-7047-7045-7043-7039-7036-7024-7079-1226-7397 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.504948e-01
4 173 1 5744-5742-4206-4208-4210-946-6706-4217-6726-7708 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.103059e-01
4 173 2 5744-4214-4211-4208-4210-946-6706-4217-6726-7708 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.896941e-01
4 173 3 5744-4214-4211-4208-4210-946-6706-4217-6726-7708 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.896941e-01
4 173 4 5744-5742-4206-4208-4210-946-6706-4217-6726-7708 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.103059e-01
4 173 5 5744-5742-4206-4208-4210-946-6706-4217-6726-7708 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.103059e-01
4 174 1 522-735-739-5250-4598-4614-7638 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.293093e-01
4 174 2 522-735-739-5250-4598-4614-7638 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.293093e-01
4 174 3 522-735-739-5250-4598-4614-7638 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.293093e-01
4 174 4 522-735-739-5250-4598-4614-7638 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.293093e-01
4 174 5 522-735-739-5250-5252-733-7126-732-797-2875-795-4614-7638 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.069067e-02
4 175 1 1456-2096-4668-2094-2373-1471-1470-1469-4998-5002-7654 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 175 2 1456-2096-4668-2094-2373-1471-1470-1469-4998-5002-7654 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 175 3 1456-2096-4668-2094-2373-1471-1470-1469-4998-5002-7654 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 175 4 1456-2096-4668-2094-2373-1471-1470-1469-4998-5002-7654 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 175 5 1456-2096-4668-2094-2373-1471-1470-1469-4998-5002-7654 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 176 1 6980-7097-3320-7095-3318-7091-7089-3316-7087-4657-5666-5668-3085-3087-7150-3089-5681-5682-3092-1571-1569-7421 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 2.532370e-01
4 176 2 6980-7097-3323-3325-3327-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-3701-782-110-5716-7421 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.495045e-01
4 176 3 6980-7097-3323-3325-3327-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-3701-782-110-5716-7421 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.495045e-01
4 176 4 6980-7097-3323-7104-5823-5822-6964-7099-3327-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-554-2825-1521-6560-5716-7421 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.463873e-05
4 176 5 6980-7097-3323-3325-3327-5270-5269-5832-5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-3701-3699-1569-7421 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.972438e-01
4 177 1 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 177 2 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 177 3 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 177 4 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 177 5 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 178 1 1972-3735-3733-3731-3729-7298 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.558793e-01
4 178 2 1972-3735-3733-3731-3729-7298 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.558793e-01
4 178 3 1972-3735-3733-3731-3729-7298 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.558793e-01
4 178 4 1972-3735-3733-3731-3729-7298 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.558793e-01
4 178 5 1972-3735-3733-92-6568-87-7298 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.441207e-01
4 179 1 2671-2663-2661-3645-3647-3161-6919-7719 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 179 2 2671-2663-2661-3645-3647-3161-6919-7719 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 179 3 2671-2663-2661-3645-3647-3161-6919-7719 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 179 4 2671-2663-2661-3645-3647-3161-6919-7719 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 179 5 2671-2663-2661-3645-3647-3161-6919-7719 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
4 180 1 107-389-3718-3720-4660-7220-3354-4684-3345-3343-3338-3337-3328-5237-2752-7250-7249-1233-5583-5579-5577-737-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.250964e-01
4 180 2 107-389-3718-3720-4660-7220-3354-4684-3345-3343-3338-3337-3328-5237-2752-7250-7249-1233-5583-5579-1966-3424-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.872996e-01
4 180 3 107-389-3718-3720-4660-7220-3354-4684-3345-3343-3338-3337-3328-5237-2752-7250-7249-1233-5583-5579-1966-3424-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.872996e-01
4 180 4 107-389-3718-3720-425-426-4660-7220-3354-4684-3345-3343-3338-3337-3328-5237-2752-7250-7249-1233-5583-5579-5577-737-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.499910e-04
4 180 5 107-392-396-398-3720-4660-7220-3354-4684-3345-3343-3338-3337-3328-5237-2752-7250-7249-1233-5583-5579-1966-3424-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.871540e-01
4 181 1 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 181 2 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 181 3 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 181 4 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 181 5 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 182 1 6379-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 182 2 6379-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 182 3 6379-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 182 4 6379-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 182 5 6379-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 183 1 2077-2075-2073-7093-5986-2348-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.497116e-01
4 183 2 2077-2075-2073-7093-3318-7091-7089-5239-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.192128e-01
4 183 3 2077-996-3120-2362-2364-2366-7085-5671-5669-6880-6737-4659-5064-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.577833e-02
4 183 4 2077-2075-2073-7093-3318-7091-7089-5239-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.192128e-01
4 183 5 2077-2075-3907-6227-547-7093-5986-2348-5738-5240-5063-4710-4709-6469-4665-5771-7622 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.529730e-02
4 184 1 2752-7250-7249-1233-5583-5579-1966-3424-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.699083e-01
4 184 2 2752-7250-7249-1233-5583-5579-5577-737-736-3433-6461-3430-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.421621e-01
4 184 3 2752-7250-7249-1233-5583-5579-5577-737-736-521-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.879296e-01
4 184 4 2752-7250-7249-1233-5583-5579-1966-3424-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.699083e-01
4 184 5 2752-7250-7249-1233-5583-5579-1966-3424-3891-7574 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.699083e-01
4 185 1 1543-5702-5704-6601-4522-6599-4727-7635 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.096186e-01
4 185 2 1543-5702-5704-6601-4522-6599-4745-4726-7635 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.396605e-01
4 185 3 1543-5702-5704-6601-4522-6599-4727-7635 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.096186e-01
4 185 4 1543-5702-5704-5706-4720-4722-4724-4726-7635 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.999408e-01
4 185 5 1543-5702-5704-6601-4522-4731-4724-4726-7635 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.507802e-01
4 186 1 1966-3424-522-735-739-5250-5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 186 2 1966-3424-522-735-739-5250-5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 186 3 1966-3424-522-735-739-5250-5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 186 4 1966-3424-522-735-739-5250-5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 186 5 1966-3424-522-735-739-5250-5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 187 1 7018-7081-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-976-7376 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.642747e-01
4 187 2 7018-7081-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-5271-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-976-7376 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.357253e-01
4 187 3 7018-7081-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-5271-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-976-7376 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.357253e-01
4 187 4 7018-7081-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-976-7376 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.642747e-01
4 187 5 7018-7081-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-6743-4686-3959-2265-2267-4653-1282-3955-3957-1009-974-976-7376 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.642747e-01
4 188 1 1530-2849-3343-3338-3337-7482 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 188 2 1530-2849-3343-3338-3337-7482 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 188 3 1530-2849-3343-3338-3337-7482 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 188 4 1530-2849-3343-3338-3337-7482 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 188 5 1530-2849-3343-3338-3337-7482 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 189 1 2078-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 189 2 2078-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 189 3 2078-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 189 4 2078-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 189 5 2078-6372-6374-6376-6378-7691 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 190 1 5952-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 190 2 5952-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 190 3 5952-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 190 4 5952-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 190 5 5952-6377-6375-6373-6371-2077-7378 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
4 191 1 6926-6925-6927-7111-6369-6367-6365-4790-3120-2361-7455 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.192306e-02
4 191 2 6926-6925-6927-7111-6387-6385-7086-2367-2365-2363-2361-7455 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.450164e-01
4 191 3 6926-6925-6927-7111-6369-6367-6365-4790-997-2078-7455 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.887934e-01
4 191 4 6926-6925-6927-7111-6369-6367-2365-2363-2361-7455 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.042672e-01
4 191 5 6926-6925-6927-7111-6369-6367-2365-2363-2361-7455 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.042672e-01
4 192 1 2907-6135-3898-5934-1467-1466-2324-7130-4708-2326-7258-2328-7256-2330-2332-2334-2336-2338-4200-7117-7116-4199-3791-3793-3794-3789-7200-6827-7198-1933-1941-5423-5427-5435-1470-1469-4998-5002-6501-5204-6494-7457 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.312474e-01
4 192 2 2907-6134-6132-6130-2913-5576-5578-5582-5581-5934-1467-1466-1117-2344-2346-7107-7105-2348-5738-5240-5063-5395-3791-3793-3794-3789-7200-6827-7198-6746-5401-5403-5224-2094-2373-1471-1470-1469-4998-5002-6501-5204-6494-7457 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.401163e-02
4 192 3 2907-6135-3898-5580-1232-7248-7251-2753-3326-3324-3322-3320-7095-5986-2348-5738-5240-5063-5395-3791-3793-3794-3789-7200-6827-7198-6746-5401-5403-5224-2094-2373-1471-1470-1469-4998-5002-6501-5204-6494-7457 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.458302e-01
4 192 4 2907-6135-3898-5934-1467-1466-1117-2344-5905-6954-6960-7107-7105-2348-5738-5240-5063-5395-3791-3793-3794-3789-7200-6827-7198-6746-5401-5405-4670-970-6535-6533-972-1119-6528-6527-6484-5199-2089-2087-7457 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.910695e-03
4 192 5 2907-6135-3898-5580-1232-7248-7251-2753-3326-3324-3322-3320-7095-5986-2348-5738-5240-5063-5395-3791-3793-3794-3789-7200-6827-7198-6746-5401-5403-5224-2094-2373-1471-1470-1469-4998-5002-6501-5204-6494-7457 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.458302e-01
4 193 1 569-5883-2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.584698e-01
4 193 2 569-5883-2633-2643-6467-6466-3663-5770-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.360595e-02
4 193 3 569-5883-2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.179243e-01
4 193 4 569-5883-2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.584698e-01
4 193 5 569-5883-2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.584698e-01
4 194 1 7026-7017-7083-7591 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.549422e-01
4 194 2 7026-7017-7083-7591 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.549422e-01
4 194 3 7026-7017-7083-7591 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.549422e-01
4 194 4 7026-7018-7081-6895-7083-7591 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.505778e-02
